id,user_id,role_id,position,department,team,action,resource,resource_scope,permission_age_days,policy_attachment,usage_count,unique_days_used,days_since_last_use,first_used,last_used,success_count,failure_count,success_rate,failure_rate,permission_status,service,operation_type,risk_level,risk_weight,reason,row_id,active_days,usage_frequency,smoothed_failure_rate,log_usage_count,log_unique_days_used,action_family,is_delete,is_permission_change,is_security_sensitive,is_wildcard_resource,scope_breadth
59,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:CreateDBClusterEndpoint,arn:aws:synthetic:rds:123456789012:resource/createdbclusterendpoint-6886,specific,265,MANAGED,7,4,20,2026-06-19 22:58:00+00:00,2026-08-30 22:58:00+00:00,6,1,0.8571428571428571,0.142857,INTENDED,RDS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,59,72.0,1.75,0.2222222222222222,2.0794415416798357,1.6094379124341003,create,0,0,0,0,0.0
60,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,sagemaker:DeleteMonitoringSchedule,arn:aws:synthetic:sagemaker:123456789012:resource/deletemonitoringschedule-5026,specific,585,INLINE,1,1,108,2026-06-02 00:50:00+00:00,2026-06-04 00:50:00+00:00,1,0,1.0,0.0,EXCESSIVE,SageMaker,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",60,2.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,delete,1,0,0,0,0.0
61,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:DescribeReservedDBInstancesOfferings,arn:aws:synthetic:rds:123456789012:resource/describereserveddbinstancesoffer-2217,specific,46,INLINE,55,38,42,2026-06-08 16:02:00+00:00,2026-08-08 16:02:00+00:00,53,2,0.9636363636363636,0.036364,INTENDED,RDS,READ,LOW,2,Primarily reads or inspects AWS state/data.,61,61.0,1.4473684210526316,0.05263157894736842,4.02535169073515,3.6635616461296463,describe,0,0,0,0,0.0
62,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,dynamodb:ListImports,arn:aws:synthetic:dynamodb:123456789012:resource/listimports-7525,specific,706,MANAGED,18,6,24,2026-05-30 12:52:00+00:00,2026-08-26 12:52:00+00:00,18,0,1.0,0.0,INTENDED,DynamoDB,READ,LOW,2,Primarily reads or inspects AWS state/data.,62,88.0,3.0,0.05,2.9444389791664403,1.9459101490553132,list,0,0,0,0,0.0
63,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,glue:DeleteSchemaVersions,*,*,135,INLINE,6,2,6,2026-08-06 10:00:00+00:00,2026-09-14 10:00:00+00:00,6,0,1.0,0.0,EXCESSIVE,Glue,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",63,39.0,3.0,0.125,1.9459101490553132,1.0986122886681098,delete,1,0,0,1,1.0
64,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,apigateway:UpdateMethodResponse,*,*,139,INLINE,14,14,35,2026-06-11 04:24:00+00:00,2026-08-16 04:24:00+00:00,14,0,1.0,0.0,INTENDED,API Gateway,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,64,66.0,1.0,0.0625,2.70805020110221,2.70805020110221,update,0,0,0,1,1.0
65,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,dynamodb:EnableKinesisStreamingDestination,arn:aws:synthetic:dynamodb:123456789012:resource/enablekinesisstreamingdestinatio-7483,specific,588,INLINE,15,12,38,2026-07-03 07:41:00+00:00,2026-08-13 07:41:00+00:00,15,0,1.0,0.0,INTENDED,DynamoDB,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,65,41.0,1.25,0.058823529411764705,2.772588722239781,2.5649493574615367,other,0,0,0,0,0.0
66,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,s3:GetBucketReplication,arn:aws:synthetic:s3:123456789012:resource/getbucketreplication-1440,specific,552,INLINE,31,24,26,2026-08-07 14:29:00+00:00,2026-08-24 14:29:00+00:00,30,1,0.967741935483871,0.032258,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,66,17.0,1.2916666666666667,0.06060606060606061,3.4657359027997265,3.2188758248682006,get,0,0,0,0,0.0
67,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,sagemaker:DeleteModelPackage,arn:aws:synthetic:sagemaker:123456789012:resource/deletemodelpackage-7408,specific,496,INLINE,1,1,26,2026-05-24 09:53:00+00:00,2026-08-25 09:53:00+00:00,1,0,1.0,0.0,EXCESSIVE,SageMaker,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",67,93.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,delete,1,0,0,0,0.0
68,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:CreateDBProxyEndpoint,arn:aws:synthetic:rds:123456789012:resource/createdbproxyendpoint-6706,specific,703,MANAGED,9,7,88,2026-06-13 15:54:00+00:00,2026-06-23 15:54:00+00:00,9,0,1.0,0.0,INTENDED,RDS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,68,10.0,1.2857142857142858,0.09090909090909091,2.302585092994046,2.0794415416798357,create,0,0,0,0,0.0
69,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:GetPolicy,arn:aws:synthetic:lambda:123456789012:resource/getpolicy-4232,specific,390,MANAGED,8,2,34,2026-07-07 06:37:00+00:00,2026-08-17 06:37:00+00:00,8,0,1.0,0.0,INTENDED,Lambda,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,69,41.0,4.0,0.1,2.1972245773362196,1.0986122886681098,get,0,1,0,0,0.0
70,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,dynamodb:TransactGetItems,arn:aws:synthetic:dynamodb:123456789012:resource/transactgetitems-5873,specific,699,INLINE,45,35,9,2026-07-19 19:36:00+00:00,2026-09-10 19:36:00+00:00,44,1,0.9777777777777777,0.022222,INTENDED,DynamoDB,OTHER,MEDIUM,5,Project-defined review required for this operation.,70,53.0,1.2857142857142858,0.0425531914893617,3.828641396489095,3.58351893845611,other,0,0,0,0,0.0
71,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,apigateway:DeleteGatewayResponse,*,*,722,MANAGED,30,15,15,2026-06-03 05:09:00+00:00,2026-09-05 05:09:00+00:00,30,0,1.0,0.0,INTENDED,API Gateway,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",71,94.0,2.0,0.03125,3.4339872044851463,2.772588722239781,delete,1,0,0,1,1.0
72,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,iam:UntagMFADevice,arn:aws:synthetic:iam:123456789012:resource/untagmfadevice-5402,specific,125,MANAGED,2,1,103,2026-05-25 00:31:00+00:00,2026-06-09 00:31:00+00:00,1,1,0.5,0.5,EXCESSIVE,IAM,TAGGING,LOW,3,Changes resource tags or metadata.,72,15.0,2.0,0.5,1.0986122886681098,0.6931471805599453,untag,0,0,0,0,0.0
73,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:GetFunctionConfiguration,arn:aws:synthetic:lambda:123456789012:resource/getfunctionconfiguration-6869,specific,704,MANAGED,79,18,18,2026-06-21 01:25:00+00:00,2026-09-02 01:25:00+00:00,79,0,1.0,0.0,INTENDED,Lambda,READ,LOW,2,Primarily reads or inspects AWS state/data.,73,73.0,4.388888888888889,0.012345679012345678,4.382026634673881,2.9444389791664403,get,0,0,0,0,0.0
74,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,s3:SelectObjectContent,*,*,399,MANAGED,3,1,24,2026-06-25 08:45:00+00:00,2026-08-27 08:45:00+00:00,2,1,0.6666666666666666,0.333333,INTENDED,S3,OTHER,MEDIUM,5,Project-defined review required for this operation.,74,63.0,3.0,0.4,1.3862943611198906,0.6931471805599453,other,0,0,0,1,1.0
75,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:ModifyDBSnapshotAttribute,*,*,159,MANAGED,42,14,1,2026-09-17 17:56:00+00:00,2026-09-18 17:56:00+00:00,42,0,1.0,0.0,INTENDED,RDS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,75,1.0,3.0,0.022727272727272728,3.7612001156935624,2.70805020110221,modify,0,0,0,1,1.0
76,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:ModifyActivityStream,arn:aws:synthetic:rds:123456789012:resource/modifyactivitystream-2934,specific,135,INLINE,1,1,23,2026-06-17 10:29:00+00:00,2026-08-28 10:29:00+00:00,1,0,1.0,0.0,INTENDED,RDS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,76,72.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,modify,0,0,0,0,0.0
77,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,apigateway:CreateVpcLink,*,*,456,MANAGED,1,1,35,2026-05-24 13:13:00+00:00,2026-08-15 13:13:00+00:00,1,0,1.0,0.0,INTENDED,API Gateway,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,77,83.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,create,0,0,0,1,1.0
78,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,apigateway:UpdateAuthorizer,*,*,348,MANAGED,1,1,2,2026-05-28 23:56:00+00:00,2026-09-17 23:56:00+00:00,1,0,1.0,0.0,INTENDED,API Gateway,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,78,112.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,update,0,1,0,1,1.0
79,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,s3:GetObjectRetention,*,*,373,INLINE,7,2,31,2026-06-12 05:14:00+00:00,2026-08-20 05:14:00+00:00,6,1,0.8571428571428571,0.142857,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,79,69.0,3.5,0.2222222222222222,2.0794415416798357,1.0986122886681098,get,0,0,0,1,1.0
80,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:StopDBInstance,arn:aws:synthetic:rds:123456789012:resource/stopdbinstance-7164,specific,116,MANAGED,65,27,63,2026-07-13 13:43:00+00:00,2026-07-18 13:43:00+00:00,65,0,1.0,0.0,INTENDED,RDS,MODIFY,MEDIUM,5,Changes or disables an existing resource/service state.,80,5.0,2.4074074074074074,0.014925373134328358,4.189654742026425,3.332204510175204,stop,0,0,0,0,0.0
81,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,s3:CreateBucketMetadataConfiguration,arn:aws:synthetic:s3:123456789012:resource/createbucketmetadataconfiguratio-2228,specific,484,INLINE,0,0,95,,,0,0,0.0,0.0,INTENDED,S3,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,81,,,0.5,0.0,0.0,create,0,0,0,0,0.0
82,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,sagemaker:DeleteProject,*,*,521,MANAGED,23,16,107,2026-06-04 23:29:00+00:00,2026-06-04 23:29:00+00:00,22,1,0.9565217391304348,0.043478,EXCESSIVE,SageMaker,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",82,0.0,1.4375,0.08,3.1780538303479458,2.833213344056216,delete,1,0,0,1,1.0
83,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,s3:DeleteBucketMetadataConfiguration,arn:aws:synthetic:s3:123456789012:resource/deletebucketmetadataconfiguratio-9231,specific,87,INLINE,5,3,30,2026-06-07 19:38:00+00:00,2026-08-20 19:38:00+00:00,5,0,1.0,0.0,INTENDED,S3,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",83,74.0,1.6666666666666667,0.14285714285714285,1.791759469228055,1.3862943611198906,delete,1,0,0,0,0.0
84,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,s3:GetBucketIntelligentTieringConfiguration,arn:aws:synthetic:s3:123456789012:resource/getbucketintelligenttieringconfi-7363,specific,435,INLINE,27,13,90,2026-06-17 17:24:00+00:00,2026-06-21 17:24:00+00:00,26,1,0.9629629629629629,0.037037,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,84,4.0,2.076923076923077,0.06896551724137931,3.332204510175204,2.6390573296152584,get,0,0,0,0,0.0
85,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,dynamodb:DeleteBackup,arn:aws:synthetic:dynamodb:123456789012:resource/deletebackup-6285,specific,331,INLINE,1,1,14,2026-05-24 14:23:00+00:00,2026-09-05 14:23:00+00:00,1,0,1.0,0.0,INTENDED,DynamoDB,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",85,104.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,delete,1,0,0,0,0.0
86,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:DeleteDBSecurityGroup,*,*,369,INLINE,1,1,39,2026-06-01 04:20:00+00:00,2026-08-12 04:20:00+00:00,1,0,1.0,0.0,INTENDED,RDS,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",86,72.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,delete,1,0,0,1,1.0
87,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,ssm:GetParameters,*,*,621,INLINE,8,6,16,2026-09-04 08:14:00+00:00,2026-09-04 08:14:00+00:00,8,0,1.0,0.0,EXCESSIVE,Systems Manager,SECURITY_SENSITIVE,HIGH,8,Can expose or manipulate sensitive security material/access.,87,0.0,1.3333333333333333,0.1,2.1972245773362196,1.9459101490553132,get,0,0,1,1,1.0
88,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:FailoverGlobalCluster,*,*,297,INLINE,0,0,120,,,0,0,0.0,0.0,INTENDED,RDS,OTHER,MEDIUM,5,Project-defined review required for this operation.,88,,,0.5,0.0,0.0,other,0,0,0,1,1.0
89,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,ecr:CompleteLayerUpload,*,*,84,INLINE,1,1,1,2026-08-28 22:19:00+00:00,2026-09-18 22:19:00+00:00,1,0,1.0,0.0,INTENDED,ECR,OTHER,MEDIUM,5,Project-defined review required for this operation.,89,21.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,1,1.0
90,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,dynamodb:ExportTableToPointInTime,arn:aws:synthetic:dynamodb:123456789012:resource/exporttabletopointintime-4112,specific,706,MANAGED,12,10,31,2026-07-05 07:57:00+00:00,2026-08-20 07:57:00+00:00,12,0,1.0,0.0,INTENDED,DynamoDB,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,90,46.0,1.2,0.07142857142857142,2.5649493574615367,2.3978952727983707,other,0,0,0,0,0.0
91,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,s3:DeleteBucketWebsite,*,*,633,INLINE,3,2,3,2026-06-20 07:12:00+00:00,2026-09-17 07:12:00+00:00,3,0,1.0,0.0,INTENDED,S3,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",91,89.0,1.5,0.2,1.3862943611198906,1.0986122886681098,delete,1,0,0,1,1.0
92,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,sagemaker:BatchRebootClusterNodes,arn:aws:synthetic:sagemaker:123456789012:resource/batchrebootclusternodes-7342,specific,201,INLINE,8,5,25,2026-05-26 23:03:00+00:00,2026-08-25 23:03:00+00:00,8,0,1.0,0.0,EXCESSIVE,SageMaker,OTHER,MEDIUM,5,Project-defined review required for this operation.,92,91.0,1.6,0.1,2.1972245773362196,1.791759469228055,other,0,0,0,0,0.0
93,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:GetDurableExecutionState,arn:aws:synthetic:lambda:123456789012:resource/getdurableexecutionstate-3067,specific,672,INLINE,0,0,156,,,0,0,0.0,0.0,INTENDED,Lambda,READ,LOW,2,Primarily reads or inspects AWS state/data.,93,,,0.5,0.0,0.0,get,0,0,0,0,0.0
94,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:ModifyDBClusterEndpoint,arn:aws:synthetic:rds:123456789012:resource/modifydbclusterendpoint-5225,specific,369,INLINE,19,9,7,2026-08-25 22:51:00+00:00,2026-09-12 22:51:00+00:00,19,0,1.0,0.0,INTENDED,RDS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,94,18.0,2.111111111111111,0.047619047619047616,2.995732273553991,2.302585092994046,modify,0,0,0,0,0.0
95,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:PublishVersion,*,*,246,MANAGED,5,1,14,2026-06-03 07:41:00+00:00,2026-09-06 07:41:00+00:00,5,0,1.0,0.0,INTENDED,Lambda,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,95,95.0,5.0,0.14285714285714285,1.791759469228055,0.6931471805599453,publish,0,0,0,1,1.0
96,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,sagemaker:CreateLabelingJob,arn:aws:synthetic:sagemaker:123456789012:resource/createlabelingjob-9462,specific,196,INLINE,24,16,33,2026-07-26 17:59:00+00:00,2026-08-17 17:59:00+00:00,24,0,1.0,0.0,EXCESSIVE,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,96,22.0,1.5,0.038461538461538464,3.2188758248682006,2.833213344056216,create,0,0,0,0,0.0
97,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:DeleteFunctionEventInvokeConfig,arn:aws:synthetic:lambda:123456789012:resource/deletefunctioneventinvokeconfig-4688,specific,311,MANAGED,5,2,61,2026-06-12 15:49:00+00:00,2026-07-20 15:49:00+00:00,5,0,1.0,0.0,INTENDED,Lambda,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",97,38.0,2.5,0.14285714285714285,1.791759469228055,1.0986122886681098,delete,1,0,0,0,0.0
98,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:CreateAlias,arn:aws:synthetic:lambda:123456789012:resource/createalias-6713,specific,685,MANAGED,4,2,92,2026-05-31 18:19:00+00:00,2026-06-19 18:19:00+00:00,4,0,1.0,0.0,INTENDED,Lambda,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,98,19.0,2.0,0.16666666666666666,1.6094379124341003,1.0986122886681098,create,0,0,0,0,0.0
99,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:RevokeDBSecurityGroupIngress,arn:aws:synthetic:rds:123456789012:resource/revokedbsecuritygroupingress-5278,specific,572,MANAGED,46,29,96,2026-05-25 14:40:00+00:00,2026-06-15 14:40:00+00:00,44,2,0.9565217391304348,0.043478,INTENDED,RDS,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,99,21.0,1.5862068965517242,0.0625,3.8501476017100584,3.4011973816621555,other,0,1,0,0,0.0
100,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:GetLayerVersionPolicy,arn:aws:synthetic:lambda:123456789012:resource/getlayerversionpolicy-3470,specific,492,MANAGED,1,1,31,2026-07-29 01:20:00+00:00,2026-08-20 01:20:00+00:00,0,1,0.0,1.0,INTENDED,Lambda,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,100,22.0,1.0,0.6666666666666666,0.6931471805599453,0.6931471805599453,get,0,1,0,0,0.0
101,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:CreateDBCluster,*,*,79,INLINE,43,17,30,2026-08-17 00:00:00+00:00,2026-08-21 00:00:00+00:00,39,4,0.9069767441860465,0.093023,INTENDED,RDS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,101,4.0,2.5294117647058822,0.1111111111111111,3.784189633918261,2.8903717578961645,create,0,0,0,1,1.0
102,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,apigateway:ImportRestApi,arn:aws:synthetic:api-gateway:123456789012:resource/importrestapi-1323,specific,156,MANAGED,0,0,151,,,0,0,0.0,0.0,INTENDED,API Gateway,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,102,,,0.5,0.0,0.0,other,0,0,0,0,0.0
103,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:RestoreDBInstanceToPointInTime,arn:aws:synthetic:rds:123456789012:resource/restoredbinstancetopointintime-3508,specific,539,INLINE,3,1,44,2026-07-25 07:34:00+00:00,2026-08-07 07:34:00+00:00,3,0,1.0,0.0,INTENDED,RDS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,103,13.0,3.0,0.2,1.3862943611198906,0.6931471805599453,other,0,0,0,0,0.0
104,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:DeleteDBCluster,arn:aws:synthetic:rds:123456789012:resource/deletedbcluster-5308,specific,381,MANAGED,181,42,44,2026-07-07 20:39:00+00:00,2026-08-06 20:39:00+00:00,179,2,0.988950276243094,0.01105,INTENDED,RDS,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",104,30.0,4.309523809523809,0.01639344262295082,5.204006687076795,3.7612001156935624,delete,1,0,0,0,0.0
105,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,lambda:GetEventSourceMapping,arn:aws:synthetic:lambda:123456789012:resource/geteventsourcemapping-3185,specific,695,INLINE,3,2,13,2026-06-20 05:47:00+00:00,2026-09-07 05:47:00+00:00,3,0,1.0,0.0,INTENDED,Lambda,READ,LOW,2,Primarily reads or inspects AWS state/data.,105,79.0,1.5,0.2,1.3862943611198906,1.0986122886681098,get,0,0,0,0,0.0
106,synthetic-user-001,BackendDeveloper-Role,Backend Developer,Engineering,Backend Platform,rds:DescribeEngineDefaultParameters,arn:aws:synthetic:rds:123456789012:resource/describeenginedefaultparameters-6281,specific,324,INLINE,21,10,27,2026-08-11 11:27:00+00:00,2026-08-24 11:27:00+00:00,21,0,1.0,0.0,INTENDED,RDS,READ,LOW,2,Primarily reads or inspects AWS state/data.,106,13.0,2.1,0.043478260869565216,3.091042453358316,2.3978952727983707,describe,0,0,0,0,0.0
